year,semester,month,lon_grid,lat_grid,value [ng/L]
2018,H2,7,-3,50,0.338
2018,H2,7,-3,51,1.65
2018,H2,7,-3,52,2.42
2018,H2,7,-3,53,2.9899999999999998
2018,H2,7,-3,55,0.1675
2018,H2,7,-2,43,
2018,H2,7,-2,44,
2018,H2,7,-2,45,
2018,H2,7,-2,48,
2018,H2,7,-2,49,1.9
2018,H2,7,-2,51,3.88
2018,H2,7,-2,52,3.245
2018,H2,7,-2,53,3.4625
2018,H2,7,-2,54,1.925
2018,H2,7,-1,42,
2018,H2,7,-1,43,
2018,H2,7,-1,44,
2018,H2,7,-1,45,
2018,H2,7,-1,46,280.0
2018,H2,7,-1,48,1.9249999999999998
2018,H2,7,-1,49,2.0
2018,H2,7,-1,50,1.5835000000000001
2018,H2,7,-1,51,4.48
2018,H2,7,-1,52,2.505
2018,H2,7,-1,53,3.78
2018,H2,7,0,42,
2018,H2,7,0,43,3.7
2018,H2,7,0,44,0.8
2018,H2,7,0,45,
2018,H2,7,0,46,
2018,H2,7,0,48,1.6
2018,H2,7,0,49,3.8499999999999996
2018,H2,7,0,50,2.61
2018,H2,7,0,51,2.67525
2018,H2,7,0,52,1.0899999999999999
2018,H2,7,0,53,0.92
2018,H2,7,1,42,
2018,H2,7,1,43,
2018,H2,7,1,44,1.3
2018,H2,7,1,45,
2018,H2,7,1,47,2.25
2018,H2,7,1,48,3.55
2018,H2,7,1,49,2.4000000000000004
2018,H2,7,1,50,3.6
2018,H2,7,1,51,1.9395
2018,H2,7,2,42,
2018,H2,7,2,43,
2018,H2,7,2,44,0.9
2018,H2,7,2,45,
2018,H2,7,2,47,
2018,H2,7,2,48,5.0
2018,H2,7,2,49,2.0
2018,H2,7,2,51,5.45
2018,H2,7,3,42,
2018,H2,7,3,43,
2018,H2,7,3,44,1.0
2018,H2,7,3,45,2.4
2018,H2,7,3,47,2.0
2018,H2,7,3,48,2.0
2018,H2,7,3,49,3.0
2018,H2,7,3,50,4.65
2018,H2,7,3,51,6.1
2018,H2,7,4,43,
2018,H2,7,4,44,
2018,H2,7,4,45,
2018,H2,7,4,46,
2018,H2,7,4,47,3.0
2018,H2,7,4,48,3.0
2018,H2,7,4,49,1.45
2018,H2,7,4,50,1.0
2018,H2,7,4,51,3.3
2018,H2,7,5,43,34.5
2018,H2,7,5,44,
2018,H2,7,5,45,25.3
2018,H2,7,5,46,44.099999999999994
2018,H2,7,5,47,2.0
2018,H2,7,5,48,2.0
2018,H2,7,5,49,1.3
2018,H2,7,5,50,1.9
2018,H2,7,5,51,2.15
2018,H2,7,6,43,23.1
2018,H2,7,6,44,
2018,H2,7,6,45,46.3
2018,H2,7,6,46,
2018,H2,7,6,47,2.3
2018,H2,7,6,48,4.0
2018,H2,7,6,49,4.9
2018,H2,7,6,50,
2018,H2,7,6,51,6.5
2018,H2,7,7,43,35.5
2018,H2,7,7,47,2.75
2018,H2,7,7,48,2.5
2018,H2,7,7,49,1.6
2018,H2,7,7,50,8.0
2018,H2,7,7,51,6.5
2018,H2,7,8,41,
2018,H2,7,8,42,
2018,H2,7,8,44,5.0
2018,H2,7,8,47,
2018,H2,7,8,48,2.475
2018,H2,7,8,49,3.0
2018,H2,7,8,50,2.4
2018,H2,7,8,51,7.0
2018,H2,7,8,52,
2018,H2,7,9,41,
2018,H2,7,9,42,
2018,H2,7,9,44,
2018,H2,7,9,47,7.0
2018,H2,7,9,48,1.5
2018,H2,7,9,49,2.2
2018,H2,7,9,50,0.39
2018,H2,7,9,51,
2018,H2,7,10,43,2.862
2018,H2,7,10,47,0.2
2018,H2,7,10,48,0.855
2018,H2,7,10,49,0.5599999999999999
2018,H2,7,10,50,0.34
2018,H2,7,11,43,2.683
2018,H2,7,11,45,8.02
2018,H2,7,11,48,1.665
2018,H2,7,12,44,2.12
2018,H2,7,12,45,1.4349999999999998
2018,H2,7,12,46,
2018,H2,7,12,47,0.38
2018,H2,7,12,48,1.19
2018,H2,7,12,49,0.59
2018,H2,7,12,50,0.74
2018,H2,7,13,48,0.37
2018,H2,7,21,55,
2018,H2,7,21,56,
2018,H2,7,21,57,0.047
2018,H2,7,22,54,
2018,H2,7,22,56,0.1305
2018,H2,7,22,57,
2018,H2,7,23,54,
2018,H2,7,23,56,0.07300000000000001
2018,H2,7,24,54,
2018,H2,7,24,56,0.193
2018,H2,7,24,57,
2018,H2,7,25,54,
2018,H2,7,25,56,
2018,H2,7,25,57,
2018,H2,8,-8,39,0.77
2018,H2,8,-6,50,0.445
2018,H2,8,-5,41,1.6
2018,H2,8,-5,50,1.195
2018,H2,8,-5,55,0.81
2018,H2,8,-4,39,3.22
2018,H2,8,-4,40,4.25
2018,H2,8,-4,42,3.6
2018,H2,8,-4,50,2.5900000000000003
2018,H2,8,-4,54,0.20750000000000002
2018,H2,8,-4,55,0.82
2018,H2,8,-4,56,1.465
2018,H2,8,-4,57,0.09
2018,H2,8,-3,40,
2018,H2,8,-3,50,0.371
2018,H2,8,-3,51,1.3875
2018,H2,8,-3,52,3.145
2018,H2,8,-3,53,3.1125
2018,H2,8,-3,55,0.2
2018,H2,8,-3,56,1.57
2018,H2,8,-3,57,0.67
2018,H2,8,-2,43,
2018,H2,8,-2,44,
2018,H2,8,-2,45,
2018,H2,8,-2,48,14.0
2018,H2,8,-2,51,3.7325
2018,H2,8,-2,52,3.5975
2018,H2,8,-2,53,3.625
2018,H2,8,-2,54,2.42
2018,H2,8,-1,42,
2018,H2,8,-1,43,
2018,H2,8,-1,44,
2018,H2,8,-1,45,
2018,H2,8,-1,46,
2018,H2,8,-1,48,1.0
2018,H2,8,-1,50,3.465
2018,H2,8,-1,51,4.2175
2018,H2,8,-1,52,2.94
2018,H2,8,-1,53,3.9675000000000002
2018,H2,8,0,42,
2018,H2,8,0,43,0.4
2018,H2,8,0,44,0.8
2018,H2,8,0,45,
2018,H2,8,0,46,
2018,H2,8,0,48,2.2
2018,H2,8,0,49,7.1000000000000005
2018,H2,8,0,50,2.07
2018,H2,8,0,51,3.915
2018,H2,8,0,52,2.07
2018,H2,8,0,53,1.475
2018,H2,8,1,42,
2018,H2,8,1,43,
2018,H2,8,1,44,0.55
2018,H2,8,1,45,
2018,H2,8,1,47,2.35
2018,H2,8,1,48,2.3
2018,H2,8,1,49,1.8
2018,H2,8,1,50,3.2
2018,H2,8,1,51,2.4250000000000003
2018,H2,8,2,42,22.6
2018,H2,8,2,43,
2018,H2,8,2,44,0.7
2018,H2,8,2,45,
2018,H2,8,2,47,2.4
2018,H2,8,2,48,3.0
2018,H2,8,2,49,5.0
2018,H2,8,2,50,3.4
2018,H2,8,2,51,4.575
2018,H2,8,3,42,
2018,H2,8,3,43,
2018,H2,8,3,44,1.2999999999999998
2018,H2,8,3,45,1.2
2018,H2,8,3,46,1.3
2018,H2,8,3,47,4.0
2018,H2,8,3,48,2.5
2018,H2,8,3,49,2.0
2018,H2,8,3,50,2.65
2018,H2,8,3,51,6.1
2018,H2,8,4,43,
2018,H2,8,4,44,
2018,H2,8,4,45,1.3
2018,H2,8,4,46,
2018,H2,8,4,47,2.0
2018,H2,8,4,48,2.0
2018,H2,8,4,49,2.0
2018,H2,8,4,50,1.325
2018,H2,8,4,51,2.8
2018,H2,8,5,43,23.9
2018,H2,8,5,44,
2018,H2,8,5,45,
2018,H2,8,5,46,11.0
2018,H2,8,5,47,
2018,H2,8,5,48,1.7
2018,H2,8,5,49,1.6
2018,H2,8,5,50,1.3
2018,H2,8,5,51,1.6
2018,H2,8,6,43,
2018,H2,8,6,44,
2018,H2,8,6,45,38.1
2018,H2,8,6,46,5.3
2018,H2,8,6,47,1.2
2018,H2,8,6,48,3.8
2018,H2,8,6,49,1.4
2018,H2,8,6,50,
2018,H2,8,6,51,7.5
2018,H2,8,7,43,22.6
2018,H2,8,7,47,2.575
2018,H2,8,7,48,2.05
2018,H2,8,7,49,1.25
2018,H2,8,7,50,5.0
2018,H2,8,7,51,5.95
2018,H2,8,7,52,7.4
2018,H2,8,8,41,
2018,H2,8,8,42,
2018,H2,8,8,47,
2018,H2,8,8,48,4.225
2018,H2,8,8,49,3.0
2018,H2,8,8,50,4.15
2018,H2,8,8,51,12.0
2018,H2,8,8,52,
2018,H2,8,9,42,
2018,H2,8,9,47,5.0
2018,H2,8,9,48,2.0
2018,H2,8,9,49,3.0
2018,H2,8,9,51,
2018,H2,8,10,43,4.4145
2018,H2,8,10,48,0.595
2018,H2,8,10,49,1.0
2018,H2,8,11,43,10.355500000000001
2018,H2,8,11,44,3.87
2018,H2,8,11,45,22.0
2018,H2,8,11,47,1.0
2018,H2,8,11,48,1.3
2018,H2,8,11,49,2.3000000000000003
2018,H2,8,12,42,0.5
2018,H2,8,12,43,0.8295000000000001
2018,H2,8,12,44,4.16
2018,H2,8,12,45,1.85
2018,H2,8,12,47,0.2
2018,H2,8,12,48,0.4475
2018,H2,8,13,45,
2018,H2,8,13,48,1.0
2018,H2,8,21,55,
2018,H2,8,21,56,
2018,H2,8,22,54,
2018,H2,8,22,56,
2018,H2,8,23,54,
2018,H2,8,24,54,
2018,H2,8,24,56,
2018,H2,8,24,60,0.7
2018,H2,8,25,54,
2018,H2,9,-6,50,0.81407
2018,H2,9,-5,48,11.0
2018,H2,9,-5,50,1.30472
2018,H2,9,-5,55,0.94
2018,H2,9,-5,57,
2018,H2,9,-4,50,2.5922425
2018,H2,9,-4,54,0.35
2018,H2,9,-4,55,1.43
2018,H2,9,-4,56,1.47
2018,H2,9,-4,57,0.18
2018,H2,9,-4,58,
2018,H2,9,-3,50,0.3005
2018,H2,9,-3,51,1.605
2018,H2,9,-3,52,2.7144500000000003
2018,H2,9,-3,53,3.315
2018,H2,9,-3,55,
2018,H2,9,-3,56,1.9
2018,H2,9,-3,57,1.99
2018,H2,9,-2,43,
2018,H2,9,-2,44,
2018,H2,9,-2,45,
2018,H2,9,-2,48,6.85
2018,H2,9,-2,49,2.3
2018,H2,9,-2,51,3.4899999999999998
2018,H2,9,-2,52,4.29
2018,H2,9,-2,53,3.96797
2018,H2,9,-2,54,1.425
2018,H2,9,-1,42,
2018,H2,9,-1,43,
2018,H2,9,-1,44,
2018,H2,9,-1,45,
2018,H2,9,-1,46,80.0
2018,H2,9,-1,48,2.75
2018,H2,9,-1,49,2.0
2018,H2,9,-1,50,1.8
2018,H2,9,-1,51,4.4025
2018,H2,9,-1,52,3.96
2018,H2,9,-1,53,3.9250000000000003
2018,H2,9,0,42,
2018,H2,9,0,43,
2018,H2,9,0,44,1.0
2018,H2,9,0,45,
2018,H2,9,0,46,
2018,H2,9,0,48,
2018,H2,9,0,49,3.6
2018,H2,9,0,50,2.64
2018,H2,9,0,51,3.25
2018,H2,9,0,52,2.6625
2018,H2,9,0,53,2.005
2018,H2,9,1,42,
2018,H2,9,1,43,
2018,H2,9,1,44,1.7000000000000002
2018,H2,9,1,45,
2018,H2,9,1,47,1.35
2018,H2,9,1,48,2.2
2018,H2,9,1,49,3.35
2018,H2,9,1,50,2.2
2018,H2,9,1,51,2.625
2018,H2,9,1,52,1.705
2018,H2,9,2,42,
2018,H2,9,2,43,
2018,H2,9,2,44,3.1
2018,H2,9,2,45,
2018,H2,9,2,47,
2018,H2,9,2,48,4.0
2018,H2,9,2,49,3.0
2018,H2,9,2,51,7.0
2018,H2,9,3,42,
2018,H2,9,3,43,
2018,H2,9,3,44,2.25
2018,H2,9,3,45,2.8
2018,H2,9,3,46,1.2
2018,H2,9,3,47,6.0
2018,H2,9,3,48,2.5
2018,H2,9,3,49,2.5
2018,H2,9,3,50,4.4
2018,H2,9,3,51,5.0
2018,H2,9,4,43,
2018,H2,9,4,44,
2018,H2,9,4,45,26.4
2018,H2,9,4,46,
2018,H2,9,4,47,1.5
2018,H2,9,4,48,2.0
2018,H2,9,4,49,2.0
2018,H2,9,4,50,2.3499999999999996
2018,H2,9,4,51,2.8
2018,H2,9,5,43,21.2
2018,H2,9,5,44,
2018,H2,9,5,45,
2018,H2,9,5,46,24.4
2018,H2,9,5,47,3.0
2018,H2,9,5,48,4.5
2018,H2,9,5,49,2.1
2018,H2,9,5,50,1.7
2018,H2,9,5,51,1.7
2018,H2,9,6,43,26.2
2018,H2,9,6,44,
2018,H2,9,6,45,24.4
2018,H2,9,6,46,
2018,H2,9,6,47,2.2
2018,H2,9,6,48,4.8
2018,H2,9,6,49,5.9
2018,H2,9,6,50,2.2
2018,H2,9,6,51,4.825
2018,H2,9,7,43,37.3
2018,H2,9,7,47,5.8
2018,H2,9,7,48,3.0
2018,H2,9,7,49,2.6
2018,H2,9,7,50,4.65
2018,H2,9,7,51,4.225
2018,H2,9,7,52,6.0
2018,H2,9,8,41,
2018,H2,9,8,42,
2018,H2,9,8,44,4.5
2018,H2,9,8,47,
2018,H2,9,8,48,1.0
2018,H2,9,8,49,2.325
2018,H2,9,8,50,2.15
2018,H2,9,8,51,17.0
2018,H2,9,8,52,
2018,H2,9,9,42,
2018,H2,9,9,44,
2018,H2,9,9,47,5.0
2018,H2,9,9,48,2.0
2018,H2,9,9,49,3.0
2018,H2,9,9,51,
2018,H2,9,10,43,1.52
2018,H2,9,10,47,0.48
2018,H2,9,10,48,0.765
2018,H2,9,10,49,8.1
2018,H2,9,11,43,1.71
2018,H2,9,11,45,17.0
2018,H2,9,11,48,35.05
2018,H2,9,11,49,0.91
2018,H2,9,11,50,0.75
2018,H2,9,12,42,0.25
2018,H2,9,12,43,0.4
2018,H2,9,12,44,4.13
2018,H2,9,12,45,2.68
2018,H2,9,12,48,0.43
2018,H2,9,12,49,0.345
2018,H2,9,21,55,
2018,H2,9,21,56,
2018,H2,9,21,57,0.052
2018,H2,9,22,54,
2018,H2,9,22,56,0.1095
2018,H2,9,22,57,
2018,H2,9,23,54,
2018,H2,9,23,56,0.0875
2018,H2,9,24,54,
2018,H2,9,24,56,0.067
2018,H2,9,24,57,0.138
2018,H2,9,24,60,7.63
2018,H2,9,25,54,
2018,H2,9,25,56,
2018,H2,9,25,57,
2018,H2,9,25,60,6.095000000000001
2018,H2,10,-6,50,0.80725
2018,H2,10,-5,50,1.06057
2018,H2,10,-5,55,0.7150000000000001
2018,H2,10,-5,57,0.31
2018,H2,10,-4,50,2.8929650000000002
2018,H2,10,-4,54,0.59
2018,H2,10,-4,55,0.96
2018,H2,10,-4,56,1.7349999999999999
2018,H2,10,-4,57,0.29
2018,H2,10,-4,58,0.34
2018,H2,10,-3,50,0.31775
2018,H2,10,-3,51,1.31
2018,H2,10,-3,52,2.77163
2018,H2,10,-3,53,2.645
2018,H2,10,-3,55,0.8674999999999999
2018,H2,10,-3,56,2.45
2018,H2,10,-2,43,
2018,H2,10,-2,44,
2018,H2,10,-2,45,
2018,H2,10,-2,48,2.6
2018,H2,10,-2,49,1.1
2018,H2,10,-2,51,3.165
2018,H2,10,-2,52,3.37295
2018,H2,10,-2,53,4.214205
2018,H2,10,-2,54,1.555
2018,H2,10,-1,42,
2018,H2,10,-1,43,
2018,H2,10,-1,44,
2018,H2,10,-1,45,
2018,H2,10,-1,46,
2018,H2,10,-1,47,27.0
2018,H2,10,-1,48,2.65
2018,H2,10,-1,50,1.9
2018,H2,10,-1,51,3.66
2018,H2,10,-1,52,3.50518
2018,H2,10,-1,53,3.26
2018,H2,10,0,42,
2018,H2,10,0,43,0.35
2018,H2,10,0,44,1.0
2018,H2,10,0,45,
2018,H2,10,0,46,
2018,H2,10,0,48,2.7
2018,H2,10,0,49,6.35
2018,H2,10,0,50,2.01
2018,H2,10,0,51,2.6849999999999996
2018,H2,10,0,52,2.4
2018,H2,10,0,53,2.3975
2018,H2,10,1,42,
2018,H2,10,1,43,
2018,H2,10,1,44,0.75
2018,H2,10,1,45,
2018,H2,10,1,47,2.2
2018,H2,10,1,48,1.8
2018,H2,10,1,49,3.65
2018,H2,10,1,50,1.8
2018,H2,10,1,51,2.0425
2018,H2,10,1,52,2.465
2018,H2,10,2,42,
2018,H2,10,2,43,
2018,H2,10,2,44,1.0
2018,H2,10,2,45,
2018,H2,10,2,47,2.9
2018,H2,10,2,48,5.0
2018,H2,10,2,49,2.5
2018,H2,10,2,51,6.475
2018,H2,10,3,42,
2018,H2,10,3,43,
2018,H2,10,3,44,1.8
2018,H2,10,3,45,2.0
2018,H2,10,3,46,1.1
2018,H2,10,3,47,2.0
2018,H2,10,3,48,2.0
2018,H2,10,3,49,3.0
2018,H2,10,3,50,3.5
2018,H2,10,3,51,4.1
2018,H2,10,4,43,
2018,H2,10,4,44,
2018,H2,10,4,45,2.2
2018,H2,10,4,46,
2018,H2,10,4,47,3.0
2018,H2,10,4,48,3.0
2018,H2,10,4,49,2.0
2018,H2,10,4,50,1.8499999999999999
2018,H2,10,4,51,2.5
2018,H2,10,5,43,26.1
2018,H2,10,5,44,
2018,H2,10,5,45,
2018,H2,10,5,46,83.2
2018,H2,10,5,47,
2018,H2,10,5,48,2.1
2018,H2,10,5,49,2.0
2018,H2,10,5,50,1.9
2018,H2,10,5,51,4.4
2018,H2,10,6,43,
2018,H2,10,6,44,
2018,H2,10,6,45,8.05
2018,H2,10,6,46,
2018,H2,10,6,47,2.3
2018,H2,10,6,48,3.7
2018,H2,10,6,49,2.0
2018,H2,10,6,50,7.0
2018,H2,10,6,51,6.0
2018,H2,10,6,52,23.0
2018,H2,10,7,43,20.5
2018,H2,10,7,47,3.1
2018,H2,10,7,48,2.4
2018,H2,10,7,49,1.7
2018,H2,10,7,50,7.0
2018,H2,10,7,51,7.0
2018,H2,10,7,52,
2018,H2,10,8,41,
2018,H2,10,8,42,
2018,H2,10,8,44,3.3
2018,H2,10,8,47,
2018,H2,10,8,48,3.4250000000000003
2018,H2,10,8,49,3.0
2018,H2,10,8,50,3.6
2018,H2,10,8,51,6.0
2018,H2,10,9,41,
2018,H2,10,9,42,
2018,H2,10,9,44,3.2
2018,H2,10,9,47,4.0
2018,H2,10,9,48,1.5
2018,H2,10,9,49,2.0
2018,H2,10,10,43,3.55
2018,H2,10,10,48,0.31
2018,H2,10,10,49,0.53
2018,H2,10,10,50,0.36
2018,H2,10,11,43,2.0575
2018,H2,10,11,44,3.8
2018,H2,10,11,45,6.575
2018,H2,10,11,48,0.9450000000000001
2018,H2,10,12,42,0.6
2018,H2,10,12,43,0.9
2018,H2,10,12,44,3.275
2018,H2,10,12,45,1.6325
2018,H2,10,12,46,
2018,H2,10,12,47,0.4275
2018,H2,10,12,48,0.6950000000000001
2018,H2,10,12,49,0.33
2018,H2,10,12,50,1.0
2018,H2,10,13,48,0.89
2018,H2,10,21,55,
2018,H2,10,21,56,
2018,H2,10,22,54,
2018,H2,10,22,56,
2018,H2,10,23,54,
2018,H2,10,24,54,
2018,H2,10,24,56,
2018,H2,10,25,54,
2018,H2,11,-7,41,0.41
2018,H2,11,-6,50,0.878925
2018,H2,11,-5,41,1.6
2018,H2,11,-5,48,6.0
2018,H2,11,-5,50,1.0522150000000001
2018,H2,11,-4,42,2.7
2018,H2,11,-4,50,1.1533125
2018,H2,11,-4,54,0.5549999999999999
2018,H2,11,-3,50,0.47050000000000003
2018,H2,11,-3,51,1.1012499999999998
2018,H2,11,-3,52,2.14927
2018,H2,11,-3,53,2.15
2018,H2,11,-3,55,0.6475000000000001
2018,H2,11,-2,43,
2018,H2,11,-2,44,
2018,H2,11,-2,45,
2018,H2,11,-2,48,1.1
2018,H2,11,-2,49,2.1
2018,H2,11,-2,51,3.26
2018,H2,11,-2,52,3.2705725
2018,H2,11,-2,53,3.76828
2018,H2,11,-2,54,1.5350000000000001
2018,H2,11,-1,42,
2018,H2,11,-1,43,
2018,H2,11,-1,44,
2018,H2,11,-1,45,
2018,H2,11,-1,46,170.0
2018,H2,11,-1,48,2.7
2018,H2,11,-1,49,1.25
2018,H2,11,-1,50,2.565
2018,H2,11,-1,51,3.8075
2018,H2,11,-1,52,3.73668
2018,H2,11,-1,53,3.90921
2018,H2,11,0,42,
2018,H2,11,0,43,
2018,H2,11,0,44,0.8
2018,H2,11,0,45,
2018,H2,11,0,46,
2018,H2,11,0,48,2.5
2018,H2,11,0,49,4.0
2018,H2,11,0,50,2.1849999999999996
2018,H2,11,0,51,3.3225
2018,H2,11,0,52,2.57
2018,H2,11,0,53,2.16
2018,H2,11,1,42,
2018,H2,11,1,43,
2018,H2,11,1,44,1.05
2018,H2,11,1,45,
2018,H2,11,1,47,1.3
2018,H2,11,1,48,2.6
2018,H2,11,1,49,6.0
2018,H2,11,1,50,21.3
2018,H2,11,1,51,3.0225
2018,H2,11,1,52,3.2024999999999997
2018,H2,11,2,42,
2018,H2,11,2,43,
2018,H2,11,2,44,1.15
2018,H2,11,2,45,
2018,H2,11,2,46,1.1
2018,H2,11,2,47,1.0
2018,H2,11,2,48,5.2
2018,H2,11,2,49,3.0
2018,H2,11,2,50,1.2
2018,H2,11,2,51,6.5
2018,H2,11,3,42,
2018,H2,11,3,43,
2018,H2,11,3,44,0.9
2018,H2,11,3,45,2.7
2018,H2,11,3,47,2.0
2018,H2,11,3,48,2.0
2018,H2,11,3,49,3.0
2018,H2,11,3,50,4.8
2018,H2,11,3,51,6.2
2018,H2,11,4,43,
2018,H2,11,4,44,
2018,H2,11,4,45,
2018,H2,11,4,46,
2018,H2,11,4,47,1.5
2018,H2,11,4,48,2.0
2018,H2,11,4,49,2.0
2018,H2,11,4,50,1.3
2018,H2,11,4,51,2.5
2018,H2,11,5,43,25.450000000000003
2018,H2,11,5,44,
2018,H2,11,5,45,
2018,H2,11,5,46,13.5
2018,H2,11,5,47,8.0
2018,H2,11,5,48,2.1
2018,H2,11,5,49,1.4
2018,H2,11,5,50,1.9
2018,H2,11,5,51,2.2
2018,H2,11,6,43,144.0
2018,H2,11,6,44,
2018,H2,11,6,45,66.9
2018,H2,11,6,46,4.949999999999999
2018,H2,11,6,47,2.4
2018,H2,11,6,48,4.65
2018,H2,11,6,49,6.45
2018,H2,11,6,50,
2018,H2,11,6,51,7.85
2018,H2,11,7,43,
2018,H2,11,7,47,4.65
2018,H2,11,7,48,5.3
2018,H2,11,7,49,2.9
2018,H2,11,7,50,6.9
2018,H2,11,7,51,6.0
2018,H2,11,7,52,
2018,H2,11,8,41,
2018,H2,11,8,42,
2018,H2,11,8,44,1.1800000000000002
2018,H2,11,8,47,
2018,H2,11,8,48,2.0
2018,H2,11,8,49,2.5
2018,H2,11,8,50,4.0
2018,H2,11,8,51,
2018,H2,11,9,42,
2018,H2,11,9,44,
2018,H2,11,9,47,5.0
2018,H2,11,9,48,1.5
2018,H2,11,9,49,1.7475
2018,H2,11,10,43,2.342
2018,H2,11,10,45,4.0
2018,H2,11,10,47,0.2
2018,H2,11,10,48,1.3
2018,H2,11,10,49,0.67
2018,H2,11,11,43,1.651
2018,H2,11,11,45,12.0
2018,H2,11,11,47,1.0
2018,H2,11,11,48,1.53
2018,H2,11,11,49,0.9525
2018,H2,11,11,50,0.6799999999999999
2018,H2,11,12,42,0.6
2018,H2,11,12,43,1.2
2018,H2,11,12,44,2.24
2018,H2,11,12,45,1.115
2018,H2,11,12,47,1.0
2018,H2,11,12,48,0.97
2018,H2,11,12,49,0.41500000000000004
2018,H2,11,13,45,0.3
2018,H2,11,13,48,1.0
2018,H2,11,21,55,
2018,H2,11,21,56,
2018,H2,11,21,57,0.121
2018,H2,11,22,54,
2018,H2,11,22,56,0.19849999999999998
2018,H2,11,22,57,0.066
2018,H2,11,23,54,
2018,H2,11,23,56,0.091
2018,H2,11,24,56,0.128
2018,H2,11,24,57,0.082
2018,H2,11,25,54,
2018,H2,11,25,56,0.068
2018,H2,11,25,57,0.074
2018,H2,11,25,60,3.84
2018,H2,11,120,31,1.1
2018,H2,12,-6,50,0.87462
2018,H2,12,-5,50,1.632425
2018,H2,12,-4,54,1.15
2018,H2,12,-3,50,0.1545
2018,H2,12,-3,51,0.7495
2018,H2,12,-3,52,4.61142
2018,H2,12,-3,53,2.23
2018,H2,12,-3,55,0.16
2018,H2,12,-2,43,
2018,H2,12,-2,44,
2018,H2,12,-2,48,
2018,H2,12,-2,51,3.97
2018,H2,12,-2,52,2.631565
2018,H2,12,-2,53,6.09445
2018,H2,12,-2,54,2.36
2018,H2,12,-1,42,
2018,H2,12,-1,43,
2018,H2,12,-1,44,
2018,H2,12,-1,45,
2018,H2,12,-1,48,2.5
2018,H2,12,-1,50,1.29
2018,H2,12,-1,51,3.99
2018,H2,12,-1,52,3.42
2018,H2,12,-1,53,3.377795
2018,H2,12,0,42,
2018,H2,12,0,43,
2018,H2,12,0,44,2.4
2018,H2,12,0,45,
2018,H2,12,0,48,4.3
2018,H2,12,0,49,6.7
2018,H2,12,0,50,1.06
2018,H2,12,0,51,2.03
2018,H2,12,0,52,2.0599999999999996
2018,H2,12,0,53,2.11
2018,H2,12,1,42,
2018,H2,12,1,43,
2018,H2,12,1,44,1.8
2018,H2,12,1,45,
2018,H2,12,1,47,1.1
2018,H2,12,1,48,3.0
2018,H2,12,1,49,3.1
2018,H2,12,1,50,12.0
2018,H2,12,1,51,1.65
2018,H2,12,1,52,1.8
2018,H2,12,2,42,
2018,H2,12,2,43,
2018,H2,12,2,44,0.9
2018,H2,12,2,45,
2018,H2,12,2,47,2.9
2018,H2,12,2,48,8.0
2018,H2,12,2,49,3.0
2018,H2,12,2,51,2.1
2018,H2,12,3,42,
2018,H2,12,3,43,
2018,H2,12,3,44,0.6
2018,H2,12,3,45,3.1
2018,H2,12,3,47,1.0
2018,H2,12,3,48,3.0
2018,H2,12,3,49,3.0
2018,H2,12,3,50,8.275
2018,H2,12,3,51,5.6
2018,H2,12,4,43,
2018,H2,12,4,44,
2018,H2,12,4,45,
2018,H2,12,4,46,
2018,H2,12,4,47,2.0
2018,H2,12,4,48,2.0
2018,H2,12,4,49,3.0
2018,H2,12,4,50,3.6
2018,H2,12,4,51,3.5
2018,H2,12,5,43,22.4
2018,H2,12,5,44,
2018,H2,12,5,45,
2018,H2,12,5,46,
2018,H2,12,5,47,
2018,H2,12,5,48,2.0
2018,H2,12,5,49,3.2
2018,H2,12,5,50,1.2
2018,H2,12,5,51,1.65
2018,H2,12,6,43,115.0
2018,H2,12,6,44,
2018,H2,12,6,45,61.5
2018,H2,12,6,46,2.8
2018,H2,12,6,47,138.8
2018,H2,12,6,48,6.25
2018,H2,12,6,49,9.0
2018,H2,12,7,43,
2018,H2,12,7,47,4.4
2018,H2,12,7,48,5.8
2018,H2,12,7,49,4.7
2018,H2,12,7,50,
2018,H2,12,7,51,
2018,H2,12,8,41,
2018,H2,12,8,42,
2018,H2,12,8,44,1.4
2018,H2,12,8,47,
2018,H2,12,8,48,3.5
2018,H2,12,8,49,2.5
2018,H2,12,8,50,20.0
2018,H2,12,8,51,6.3
2018,H2,12,8,52,
2018,H2,12,9,42,
2018,H2,12,9,44,2.2
2018,H2,12,9,48,1.0
2018,H2,12,9,49,3.3
2018,H2,12,9,50,1.2
2018,H2,12,9,51,
2018,H2,12,10,47,1.45
2018,H2,12,10,48,0.96
2018,H2,12,10,49,4.5
2018,H2,12,11,43,1.427
2018,H2,12,11,44,1.56
2018,H2,12,11,45,25.0
2018,H2,12,11,49,20.0
2018,H2,12,12,42,0.5
2018,H2,12,12,43,0.5
2018,H2,12,12,44,1.65
2018,H2,12,12,45,1.62
2018,H2,12,12,47,0.375
2018,H2,12,12,48,0.34
2018,H2,12,12,49,0.76
2018,H2,12,21,55,
2018,H2,12,21,56,
2018,H2,12,22,54,
2018,H2,12,22,56,
2018,H2,12,23,54,
2018,H2,12,24,56,
2018,H2,12,25,54,
2019,H1,1,-6,50,0.9141600000000001
2019,H1,1,-5,50,1.01876
2019,H1,1,-4,48,0.6499999999999999
2019,H1,1,-4,54,0.72
2019,H1,1,-3,47,1.1
2019,H1,1,-3,48,1.5
2019,H1,1,-3,51,0.75725
