year,month,lon_grid,lat_grid,value [ng/L]
2022,8,8,47,1.0
2022,8,8,48,2.25
2022,8,8,49,2.0
2022,8,8,50,3.7
2022,8,8,53,1.8
2022,8,9,42,10.3
2022,8,9,47,3.8499999999999996
2022,8,9,48,1.295
2022,8,9,49,2.0
2022,8,9,50,2.1
2022,8,10,45,0.3675
2022,8,10,46,0.35
2022,8,10,48,2.2875
2022,8,10,49,0.8
2022,8,10,50,0.7
2022,8,11,43,1.7999999999999998
2022,8,11,44,3.66
2022,8,11,45,1.685
2022,8,11,46,0.5
2022,8,11,48,2.0
2022,8,11,49,0.95
2022,8,11,50,0.8
2022,8,12,44,3.23
2022,8,12,45,0.685
2022,8,12,46,0.15000000000000002
2022,8,12,47,0.2
2022,8,12,48,1.55
2022,8,12,49,0.5
2022,8,13,45,0.1
2022,8,13,46,0.25
2022,8,13,48,1.06
2022,8,15,48,0.22
2022,8,16,46,3.32
2022,8,16,48,2.185
2022,8,17,59,2.44
2022,8,18,47,25.81
2022,8,19,47,1.63
2022,8,102,24,4.05
2022,8,119,31,12.7
2022,8,120,30,12.7
2022,8,120,31,12.7
2022,8,130,-13,1030.0
2022,8,146,-20,135.0
2022,8,147,-39,925.0
2022,8,150,-35,1200.0
2022,8,151,-33,1640.0
2022,9,-119,33,775.0
2022,9,-107,34,1.7999999999999998
2022,9,-93,46,2080.0
2022,9,-90,43,11.3754107734835
2022,9,-90,46,0.5
2022,9,-89,45,0.51
2022,9,-89,46,1.5875
2022,9,-89,47,10.0
2022,9,-88,45,0.52
2022,9,-88,46,0.49
2022,9,-88,47,0.49
2022,9,-87,42,0.475
2022,9,-87,43,0.48
2022,9,-86,42,11.2
2022,9,-86,43,0.475
2022,9,-86,44,0.47
2022,9,-86,46,2.7
2022,9,-85,41,0.515
2022,9,-85,42,0.51
2022,9,-85,43,0.4625
2022,9,-85,44,2.0
2022,9,-85,46,0.455
2022,9,-84,41,2.55
2022,9,-84,42,2.015
2022,9,-84,43,0.51
2022,9,-84,44,2.0
2022,9,-83,42,0.52
2022,9,-83,43,0.53
2022,9,-81,40,2.4
2022,9,-81,41,4.1
2022,9,-78,39,1.7
2022,9,-77,40,4.4
2022,9,-76,40,5.9
2022,9,-75,40,13.0
2022,9,-5,51,0.625
2022,9,-5,52,0.155
2022,9,-4,50,2.905
2022,9,-4,52,0.21
2022,9,-4,53,0.16
2022,9,-4,54,0.7749999999999999
2022,9,-3,51,1.65
2022,9,-3,52,2.1149999999999998
2022,9,-3,53,0.63
2022,9,-3,54,0.27
2022,9,-2,48,4.0
2022,9,-2,49,1.85
2022,9,-2,50,0.6
2022,9,-2,51,2.45
2022,9,-2,52,3.3
2022,9,-2,53,0.6100000000000001
2022,9,-2,54,1.01
2022,9,-2,55,0.23500000000000001
2022,9,-1,47,8.3
2022,9,-1,48,2.0
2022,9,-1,49,1.3
2022,9,-1,51,6.85
2022,9,-1,52,14.9
2022,9,-1,53,2.6
2022,9,-1,54,0.16
2022,9,0,44,1.4
2022,9,0,47,3.2
2022,9,0,48,2.35
2022,9,0,49,4.8
2022,9,0,50,1.5
2022,9,0,51,0.66
2022,9,0,52,4.95
2022,9,1,43,3.45
2022,9,1,44,1.8
2022,9,1,47,1.5
2022,9,1,48,4.6
2022,9,1,49,4.6
2022,9,1,50,3.3499999999999996
2022,9,1,52,1.6
2022,9,2,42,4.3
2022,9,2,43,4.7
2022,9,2,44,1.9
2022,9,2,46,1.4
2022,9,2,47,4.199999999999999
2022,9,2,48,3.6
2022,9,2,49,2.95
2022,9,2,50,5.300000000000001
2022,9,2,51,4.9
2022,9,3,43,5.5
2022,9,3,44,3.6
2022,9,3,45,8.6
2022,9,3,46,2.4
2022,9,3,47,7.199999999999999
2022,9,3,48,1.35
2022,9,3,49,1.8
2022,9,3,50,13.0
2022,9,3,51,9.35
2022,9,4,43,3.5
2022,9,4,44,3.4
2022,9,4,45,6.3
2022,9,4,46,7.5
2022,9,4,47,1.5
2022,9,4,48,1.6
2022,9,4,49,1.025
2022,9,4,50,0.81
2022,9,4,51,19.0
2022,9,5,43,9.05
2022,9,5,44,9.05
2022,9,5,45,4.35
2022,9,5,46,3.8499999999999996
2022,9,5,47,8.4
2022,9,5,48,3.45
2022,9,5,49,1.095
2022,9,5,50,3.545
2022,9,5,51,6.800000000000001
2022,9,6,43,15.75
2022,9,6,45,2.6
2022,9,6,46,5.3
2022,9,6,47,4.449999999999999
2022,9,6,48,2.8
2022,9,6,49,4.0
2022,9,6,50,0.43
2022,9,6,51,7.5
2022,9,7,43,20.450000000000003
2022,9,7,47,1.9
2022,9,7,48,2.4
2022,9,7,49,1.375
2022,9,7,51,7.0
2022,9,7,52,5.0
2022,9,8,47,0.75
2022,9,8,48,2.35
2022,9,8,49,3.0
2022,9,8,50,3.2
2022,9,8,51,6.0
2022,9,8,53,2.4
2022,9,9,42,3.2
2022,9,9,47,1.85
2022,9,9,48,1.415
2022,9,9,49,1.18
2022,9,9,50,3.2
2022,9,10,45,2.7824999999999998
2022,9,10,47,0.3
2022,9,10,48,1.525
2022,9,11,43,3.5
2022,9,11,44,2.3
2022,9,11,45,26.5
2022,9,11,46,1.55
2022,9,11,48,3.0999999999999996
2022,9,11,49,1.395
2022,9,12,44,1.665
2022,9,12,45,0.675
2022,9,12,46,0.7
2022,9,12,48,1.215
2022,9,12,49,1.95
2022,9,13,45,0.4
2022,9,13,48,1.9
2022,9,16,46,2.42
2022,9,16,48,1.91
2022,9,16,58,0.5525
2022,9,17,59,3.385
2022,9,19,47,3.13
2022,9,145,-17,60.0
2022,9,147,-39,520.0
2022,9,151,-33,8735.0
2022,9,152,-26,15.7
2022,10,-123,45,10.137757776503413
2022,10,-114,36,5.10168317375538
2022,10,-114,37,5.26219826776348
2022,10,-106,35,3.0500000000000003
2022,10,-91,46,0.5
2022,10,-90,43,16.4178113835106
2022,10,-90,46,0.9
2022,10,-89,47,0.2
2022,10,-88,46,2.45
2022,10,-86,42,4.6
2022,10,-84,45,0.4
2022,10,-83,43,2.25
2022,10,-81,40,2.0
2022,10,-81,41,3.1500000000000004
2022,10,-77,40,7.7
2022,10,-76,39,2.05
2022,10,-76,40,3.0
2022,10,-75,40,11.0
2022,10,-70,44,2.4450000000000003
2022,10,-6,50,0.45999999999999996
2022,10,-5,48,2.7
2022,10,-5,50,0.12
2022,10,-5,51,0.515
2022,10,-4,47,2.25
2022,10,-4,48,6.050000000000001
2022,10,-4,50,3.2
2022,10,-4,51,0.1
2022,10,-4,52,0.125
2022,10,-4,53,0.34
2022,10,-4,54,0.32
2022,10,-3,47,3.0
2022,10,-3,48,4.55
2022,10,-3,51,0.6
2022,10,-3,52,0.215
2022,10,-3,53,0.255
2022,10,-3,54,0.255
2022,10,-2,43,12.0
2022,10,-2,46,11.649999999999999
2022,10,-2,47,7.35
2022,10,-2,48,2.8
2022,10,-2,49,1.7
2022,10,-2,50,0.37
2022,10,-2,51,1.7
2022,10,-2,52,1.2
2022,10,-2,53,0.56
2022,10,-2,54,0.44
2022,10,-2,55,0.485
2022,10,-1,43,183.0
2022,10,-1,46,4.4
2022,10,-1,47,7.4
2022,10,-1,48,2.6
2022,10,-1,49,2.35
2022,10,-1,51,5.5
2022,10,-1,52,1.9
2022,10,-1,53,3.7
2022,10,-1,54,0.46
2022,10,0,44,2.6
2022,10,0,46,1.9000000000000001
2022,10,0,47,3.9
2022,10,0,48,3.65
2022,10,0,49,5.1
2022,10,0,50,2.15
2022,10,0,51,1.7
2022,10,0,52,3.55
2022,10,0,53,0.22
2022,10,1,43,1.5
2022,10,1,44,1.5
2022,10,1,45,11.0
2022,10,1,46,4.9
2022,10,1,47,3.5
2022,10,1,48,5.0
2022,10,1,49,2.45
2022,10,1,50,14.4
2022,10,1,52,1.8
2022,10,2,42,2.2
2022,10,2,43,1.75
2022,10,2,44,1.7
2022,10,2,45,4.1
2022,10,2,46,3.3
2022,10,2,47,2.9
2022,10,2,48,4.55
2022,10,2,49,3.5
2022,10,2,50,5.54
2022,10,3,43,6.0
2022,10,3,44,3.3
2022,10,3,45,3.95
2022,10,3,46,3.3
2022,10,3,47,2.8
2022,10,3,48,1.7
2022,10,3,49,1.8
2022,10,3,50,5.54
2022,10,4,43,11.75
2022,10,4,44,3.0999999999999996
2022,10,4,45,4.6
2022,10,4,46,3.05
2022,10,4,47,1.5
2022,10,4,48,2.3
2022,10,4,49,0.85
2022,10,4,50,1.3075
2022,10,4,51,910.0
2022,10,5,43,8.0
2022,10,5,44,3.0
2022,10,5,45,5.7
2022,10,5,46,4.45
2022,10,5,47,9.45
2022,10,5,48,1.9
2022,10,5,49,1.34875
2022,10,5,50,2.86
2022,10,6,43,23.1
2022,10,6,45,3.9000000000000004
2022,10,6,46,9.45
2022,10,6,47,2.9
2022,10,6,48,4.9
2022,10,6,49,4.7
2022,10,6,51,6.0
2022,10,7,47,5.25
2022,10,7,48,2.175
2022,10,7,49,1.95
2022,10,7,51,5.0
2022,10,8,47,0.5
2022,10,8,48,0.8
2022,10,8,49,1.0
2022,10,8,50,3.3
2022,10,8,53,3.2
2022,10,9,42,4.7
2022,10,9,47,1.75
2022,10,9,48,0.705
2022,10,9,49,0.65
2022,10,9,50,0.55
2022,10,10,45,1.815
2022,10,10,48,0.875
2022,10,11,45,5.494999999999999
2022,10,11,46,5.2
2022,10,11,47,0.2
2022,10,11,48,0.8
2022,10,11,49,1.85
2022,10,12,44,1.19
2022,10,12,45,1.185
2022,10,12,48,0.96
2022,10,12,49,1.2
2022,10,13,45,0.9
2022,10,13,48,0.9299999999999999
2022,10,16,48,3.265
2022,10,16,49,1.27
2022,10,16,58,0.99375
2022,10,17,59,3.385
2022,10,18,47,1.82
2022,10,19,47,1.0550000000000002
2022,10,27,41,1.1
2022,10,28,41,1.5
2022,10,30,37,2.6
2022,10,30,40,1.4
2022,10,120,31,2.9425
2022,10,121,30,12.88
2022,10,121,31,16.275
2022,10,130,-13,270.0
2022,10,132,-15,125.0
2022,10,146,-37,280.0
2022,10,146,-20,16490.0
2022,10,151,-33,2070.0
2022,10,152,-26,4.0
2022,11,-123,37,3226.75
2022,11,-123,38,4300.0
2022,11,-122,36,8.5
2022,11,-122,37,280.0
2022,11,-122,38,6002.297487327559
2022,11,-122,39,525.0
2022,11,-121,34,38.0
2022,11,-120,39,20.5606096438042
2022,11,-119,33,220.0
2022,11,-118,32,202.0
2022,11,-107,34,8.75559872645232
2022,11,-107,35,22.738252088814
2022,11,-90,46,0.43
2022,11,-89,45,0.44
2022,11,-89,46,0.445
2022,11,-89,47,5.4
2022,11,-88,45,0.44
2022,11,-88,46,0.5
2022,11,-88,47,0.455
2022,11,-87,42,0.81
2022,11,-87,43,0.44
2022,11,-86,42,0.85
2022,11,-86,43,0.5
2022,11,-86,44,0.49
2022,11,-86,46,0.45
2022,11,-85,41,0.47
2022,11,-85,42,0.45
2022,11,-85,43,0.5025
2022,11,-85,44,0.515
2022,11,-85,46,0.45
2022,11,-84,41,1.52
2022,11,-84,42,1.1
2022,11,-84,43,0.59
2022,11,-84,44,0.52
2022,11,-83,42,1.8
2022,11,-83,43,1.0
2022,11,-81,37,0.46699999999999997
2022,11,-81,40,3.0
2022,11,-81,41,5.0
2022,11,-77,40,4.3
2022,11,-76,39,1.75
2022,11,-76,40,2.3
2022,11,-75,40,12.0
2022,11,-6,50,0.75
2022,11,-5,50,0.15
2022,11,-5,51,0.61
2022,11,-4,50,0.345
2022,11,-3,50,0.19
2022,11,-3,51,0.61
2022,11,-3,52,0.375
2022,11,-3,53,0.43
2022,11,-3,54,0.23
2022,11,-2,48,1.2
2022,11,-2,49,2.0
2022,11,-2,50,1.0
2022,11,-2,51,2.55
2022,11,-2,52,2.65
2022,11,-2,53,1.4
2022,11,-2,54,0.475
2022,11,-2,55,0.33
2022,11,-1,44,52.0
2022,11,-1,47,6.5
2022,11,-1,48,1.9
2022,11,-1,49,2.45
2022,11,-1,51,6.3
2022,11,-1,52,0.855
2022,11,-1,53,3.4000000000000004
2022,11,-1,54,0.5349999999999999
2022,11,0,44,1.5
2022,11,0,46,1.6
2022,11,0,47,3.6
2022,11,0,48,4.1
2022,11,0,49,4.9
2022,11,0,50,1.45
2022,11,0,51,2.3
2022,11,0,52,3.75
2022,11,0,53,0.66
2022,11,1,43,5.1
2022,11,1,44,1.7
2022,11,1,47,2.3
2022,11,1,48,3.15
2022,11,1,49,3.75
2022,11,1,50,5.65
2022,11,1,52,1.6
2022,11,2,42,3.0
2022,11,2,43,4.3
2022,11,2,44,1.35
2022,11,2,46,1.7
2022,11,2,47,3.1
2022,11,2,48,2.6500000000000004
2022,11,2,49,3.3
2022,11,2,50,6.475
2022,11,3,43,6.699999999999999
2022,11,3,44,4.1
2022,11,3,45,2.7
2022,11,3,46,8.5
2022,11,3,47,6.4
2022,11,3,48,1.45
2022,11,3,49,3.1500000000000004
2022,11,3,50,4.5
2022,11,4,43,2.8
2022,11,4,44,2.8
2022,11,4,45,3.65
2022,11,4,46,3.5
2022,11,4,48,1.4
2022,11,4,49,1.1749999999999998
2022,11,4,50,1.415
2022,11,4,51,21.5
2022,11,5,43,16.2
2022,11,5,44,2.0
2022,11,5,45,3.9
2022,11,5,46,2.75
2022,11,5,47,7.3
2022,11,5,48,1.2
2022,11,5,49,0.75
2022,11,5,50,1.45
2022,11,6,43,14.9
2022,11,6,44,5.4
2022,11,6,45,8.3
2022,11,6,46,14.0
2022,11,6,47,3.05
2022,11,6,48,2.4
2022,11,6,49,2.8
2022,11,6,51,7.0
2022,11,7,43,19.6
2022,11,7,47,2.1
2022,11,7,48,2.525
2022,11,7,49,1.85
2022,11,7,51,5.0
2022,11,8,41,2.4
2022,11,8,47,0.7
2022,11,8,48,2.5
2022,11,8,49,2.0
2022,11,8,50,3.2
2022,11,8,53,2.7
2022,11,9,42,3.2
2022,11,9,47,1.175
2022,11,9,48,1.35
2022,11,9,49,1.5
2022,11,9,50,1.5999999999999999
2022,11,10,45,2.9375
2022,11,10,48,1.125
2022,11,10,49,0.45
2022,11,10,50,0.65
2022,11,11,44,2.81
2022,11,11,45,3.1
2022,11,11,46,0.9
2022,11,11,48,2.1
2022,11,11,49,0.6
2022,11,11,50,0.35
2022,11,12,44,1.9100000000000001
2022,11,12,45,0.4125
2022,11,12,46,0.6
2022,11,12,48,0.4
2022,11,12,49,0.5
2022,11,12,50,0.7
2022,11,13,46,0.35
2022,11,13,48,0.685
2022,11,16,46,23.605
2022,11,16,48,1.28
2022,11,18,47,1.4
2022,11,19,47,2.6799999999999997
2022,11,106,35,19.9577347156836
2022,11,118,32,1.7
2022,11,119,31,0.7
2022,11,119,32,2.0
2022,11,120,30,9.235
2022,11,120,31,1.75
2022,11,120,32,1.0
2022,11,130,-13,260.0
2022,11,132,-15,290.0
2022,11,145,-39,130.0
2022,11,146,-37,180.0
2022,11,147,-39,1665.0
2022,11,147,-36,375.0
2022,11,150,-34,185.0
2022,11,151,-33,1185.0
2022,12,-123,37,4.875
2022,12,-123,38,1900.0
2022,12,-122,38,76.0
2022,12,-121,34,27.875
2022,12,-119,33,245.0
2022,12,-119,34,8.899999999999999
2022,12,-118,32,49.18730153756334
2022,12,-115,32,9.71486822820823
2022,12,-81,40,1.1
2022,12,-81,41,1.85
2022,12,-80,40,2.9000000000000004
2022,12,-79,41,0.7
2022,12,-77,40,5.3
2022,12,-76,40,5.5
2022,12,-75,40,17.0
2022,12,-6,50,0.33999999999999997
2022,12,-5,48,4.5
2022,12,-5,50,0.09
2022,12,-5,51,0.865
2022,12,-4,48,8.5
2022,12,-4,50,3.0
2022,12,-3,47,3.2
2022,12,-3,48,4.0
2022,12,-3,51,0.275
2022,12,-3,52,0.615
2022,12,-3,53,0.42000000000000004
2022,12,-3,54,0.24
2022,12,-2,46,0.3
2022,12,-2,47,1.3
2022,12,-2,48,3.2
2022,12,-2,49,3.25
2022,12,-2,50,0.42
2022,12,-2,51,1.1300000000000001
2022,12,-2,52,1.5
2022,12,-2,53,1.68
2022,12,-2,54,1.1
2022,12,-1,46,4.0
2022,12,-1,47,2.35
2022,12,-1,48,1.5
2022,12,-1,49,5.45
2022,12,-1,51,5.1
2022,12,-1,52,14.0
2022,12,-1,53,4.6
2022,12,-1,54,0.305
2022,12,0,46,2.3
2022,12,0,47,3.05
2022,12,0,48,2.25
2022,12,0,49,2.45
2022,12,0,50,1.2
2022,12,0,51,0.475
2022,12,0,52,2.4
2022,12,0,53,0.44
2022,12,1,43,7.0
2022,12,1,44,0.2
2022,12,1,45,5.05
2022,12,1,46,6.7
2022,12,1,47,4.15
2022,12,1,48,2.8
2022,12,1,49,2.3
2022,12,2,43,5.45
2022,12,2,44,0.5
2022,12,2,45,3.0
2022,12,2,46,8.4
2022,12,2,47,4.0
2022,12,2,48,4.3
2022,12,2,49,1.9
2022,12,2,50,4.05
2022,12,3,43,6.5
2022,12,3,44,1.0
2022,12,3,45,4.75
2022,12,3,46,3.05
2022,12,3,47,1.9500000000000002
2022,12,3,48,1.8
2022,12,3,49,2.1
2022,12,3,50,6.555000000000001
2022,12,4,43,4.35
2022,12,4,44,2.5999999999999996
2022,12,4,45,3.15
2022,12,4,46,4.0
2022,12,4,47,2.0
2022,12,4,48,5.25
2022,12,4,49,1.1
2022,12,4,50,0.595
2022,12,4,51,96.5
2022,12,5,43,15.7
2022,12,5,45,4.300000000000001
2022,12,5,46,6.6
2022,12,5,47,4.5
2022,12,5,48,1.1
2022,12,5,49,2.0
2022,12,5,50,0.9099999999999999
2022,12,6,43,11.2
2022,12,6,45,12.0
2022,12,6,46,17.5
2022,12,6,47,2.35
2022,12,6,48,3.2
2022,12,6,49,3.1
2022,12,6,51,5.0
2022,12,7,43,18.0
2022,12,7,47,2.35
2022,12,7,48,2.475
2022,12,7,49,1.8499999999999999
2022,12,7,51,5.5
2022,12,8,47,0.6499999999999999
2022,12,8,48,1.4249999999999998
2022,12,8,49,2.0
2022,12,8,50,1.8
2022,12,8,53,2.4
2022,12,9,47,1.0
2022,12,9,48,1.25
2022,12,9,49,0.685
2022,12,9,50,0.34
2022,12,10,45,2.13
2022,12,10,48,0.855
2022,12,11,45,17.87
2022,12,11,46,0.2
2022,12,11,48,2.4
2022,12,11,49,0.5700000000000001
2022,12,12,44,0.79
2022,12,12,45,1.165
2022,12,12,48,0.255
2022,12,12,49,0.695
2022,12,13,45,0.25
2022,12,13,48,1.1
2022,12,16,46,1.98
2022,12,16,48,1.44
2022,12,16,49,4.46
2022,12,19,47,2.865
2022,12,130,-13,460.0
2022,12,147,-39,1910.0
2022,12,150,-34,160.0
2022,12,151,-33,5945.0
2022,12,151,-26,4.3
2023,1,-124,39,7.4
2023,1,-123,47,14.66686120351605
2023,1,-122,39,8.6
2023,1,-120,34,8.6
2023,1,-119,33,51.65
2023,1,-119,34,1360.0
2023,1,-118,32,144.0
2023,1,-118,33,12.0
2023,1,-118,34,160.0
2023,1,-98,32,4.0
2023,1,-87,32,17.0
2023,1,-83,27,4.0
2023,1,-82,34,7.6
2023,1,-82,35,10.7
2023,1,-81,40,0.9
2023,1,-81,41,11.5
2023,1,-80,32,5.5
2023,1,-79,33,8.4
2023,1,-78,36,6.2
2023,1,-78,38,4.8
2023,1,-77,40,5.3
2023,1,-76,39,14.4
2023,1,-76,40,5.1
2023,1,-75,40,12.0
2023,1,-22,64,0.11
2023,1,-5,51,0.31
2023,1,-4,54,0.1
2023,1,-3,47,2.0
2023,1,-3,50,0.37
2023,1,-3,51,0.82
2023,1,-3,52,1.8
2023,1,-3,53,4.4
2023,1,-3,54,0.36
2023,1,-3,55,0.15
2023,1,-2,47,1.2
2023,1,-2,48,13.5
2023,1,-2,49,4.4
2023,1,-2,50,1.5
2023,1,-2,51,1.9
2023,1,-2,52,2.0
2023,1,-2,53,0.73
2023,1,-2,54,0.49
2023,1,-2,55,0.13
2023,1,-1,47,2.0
2023,1,-1,48,1.5
2023,1,-1,49,1.2
2023,1,-1,50,0.16999999999999998
2023,1,-1,51,5.35
2023,1,-1,52,0.78
2023,1,-1,53,1.1949999999999998
2023,1,0,47,2.8
2023,1,0,48,1.4
2023,1,0,49,2.3
2023,1,0,50,1.3
2023,1,0,51,7.0
2023,1,0,52,1.9
2023,1,0,53,0.27
2023,1,1,48,3.1500000000000004
2023,1,1,49,2.05
2023,1,1,50,2.3499999999999996
2023,1,1,52,0.5
2023,1,2,43,4.1
2023,1,2,47,1.7
2023,1,2,48,2.55
2023,1,2,49,2.6
2023,1,2,50,3.6
2023,1,2,51,6.4
2023,1,3,43,2.5
2023,1,3,46,2.1
2023,1,3,48,1.1
2023,1,3,49,2.2
2023,1,3,50,12.9
2023,1,3,51,7.7
2023,1,4,43,6.05
2023,1,4,44,23.7
2023,1,4,45,4.0
2023,1,4,46,3.2
2023,1,4,48,2.1
2023,1,4,49,1.4
2023,1,4,50,1.515
2023,1,4,51,448.5
2023,1,5,43,8.3
2023,1,5,45,3.1
2023,1,5,46,4.5
2023,1,5,47,2.9
2023,1,5,48,0.4
2023,1,5,49,1.7000000000000002
2023,1,5,50,3.275
2023,1,5,51,7.95
2023,1,6,43,10.899999999999999
2023,1,6,45,14.4
2023,1,6,46,8.25
2023,1,6,47,2.6
2023,1,6,48,1.35
2023,1,6,49,1.3
2023,1,6,51,6.0
2023,1,7,43,13.8
2023,1,7,47,1.4
2023,1,7,48,1.925
2023,1,7,49,2.5999999999999996
2023,1,7,51,6.0
2023,1,8,47,1.0
2023,1,8,48,4.15
2023,1,8,49,1.4
2023,1,9,48,1.0
2023,1,9,49,1.0
2023,1,11,45,2.615
2023,1,12,44,2.88
2023,1,12,45,1.08
2023,1,16,46,1.83
2023,1,16,48,0.82
2023,1,18,47,0.28
2023,1,19,47,1.55
2023,1,130,-13,640.0
2023,1,132,-15,20.0
2023,1,151,-33,285.0
2023,2,-123,38,13.0
2023,2,-122,36,17.0
2023,2,-122,38,5.6
2023,2,-121,34,6.825
2023,2,-118,33,4.3
2023,2,-109,36,18.0315683385865
2023,2,-105,39,5.0
2023,2,-98,30,4.1
2023,2,-96,29,4.1
2023,2,-96,36,4.0
2023,2,-90,43,1.82265710173388
2023,2,-89,35,9.3
2023,2,-89,36,4.4
2023,2,-89,43,0.993153785077505
2023,2,-88,31,8.6
2023,2,-85,33,5.675
2023,2,-82,34,10.95
2023,2,-82,35,8.5
2023,2,-81,32,4.4
2023,2,-81,40,1.1
2023,2,-81,41,2.25
2023,2,-80,36,5.7
2023,2,-79,35,5.8
2023,2,-78,40,11.3
2023,2,-77,36,5.8
2023,2,-77,40,4.2
2023,2,-76,40,6.2
2023,2,-75,40,12.0
2023,2,-5,48,4.1
2023,2,-5,51,0.19
2023,2,-4,48,4.6
2023,2,-3,47,2.4
2023,2,-3,51,1.2
2023,2,-3,52,0.25
2023,2,-3,53,1.2
2023,2,-2,46,0.8
2023,2,-2,47,1.6
2023,2,-2,48,2.8
2023,2,-2,49,1.3
2023,2,-2,50,0.8049999999999999
2023,2,-2,51,2.2
2023,2,-2,52,1.025
2023,2,-2,53,0.565
2023,2,-2,54,0.495
2023,2,-2,55,0.195
2023,2,-1,46,2.3499999999999996
2023,2,-1,47,1.05
2023,2,-1,48,1.2
2023,2,-1,49,1.7
2023,2,-1,51,9.0
2023,2,-1,52,0.85
2023,2,-1,53,2.0
2023,2,0,47,3.25
2023,2,0,48,1.0
2023,2,0,49,1.45
2023,2,0,50,0.88
2023,2,0,51,1.4249999999999998
2023,2,0,52,2.05
2023,2,0,53,0.28
2023,2,1,43,4.5
2023,2,1,45,11.2
2023,2,1,46,6.4
2023,2,1,47,2.6
2023,2,1,48,2.8
2023,2,1,49,2.9
2023,2,1,50,3.6999999999999997
2023,2,1,52,0.39
2023,2,2,42,3.1
2023,2,2,43,2.8
2023,2,2,46,18.7
2023,2,2,47,2.2
2023,2,2,48,3.8
2023,2,2,49,1.65
2023,2,2,50,3.4
2023,2,2,51,1.2149999999999999
2023,2,3,43,3.0999999999999996
2023,2,3,45,5.7
2023,2,3,46,4.3
2023,2,3,47,1.6
2023,2,3,48,1.7999999999999998
2023,2,3,49,1.85
2023,2,3,50,7.875
2023,2,3,51,8.175
2023,2,4,43,8.3
2023,2,4,44,3.35
2023,2,4,45,7.95
2023,2,4,46,3.6
2023,2,4,49,0.6499999999999999
2023,2,4,50,2.15
2023,2,4,51,7.05
2023,2,5,43,10.4
2023,2,5,45,5.9
2023,2,5,46,4.65
2023,2,5,47,6.7
2023,2,5,48,0.7
2023,2,5,49,1.3
2023,2,5,50,2.5
2023,2,5,51,1.01
2023,2,6,43,11.4
2023,2,6,45,13.6
2023,2,6,46,3.9
2023,2,6,47,3.0
2023,2,6,48,1.75
2023,2,6,49,2.2
2023,2,7,43,17.35
2023,2,7,47,2.8
2023,2,7,48,14.0
2023,2,7,49,1.7
2023,2,8,47,1.0
2023,2,8,48,1.875
2023,2,8,49,1.0
2023,2,9,42,2.0
2023,2,9,48,1.0
2023,2,9,49,1.0
2023,2,10,45,0.605
2023,2,11,44,0.8
2023,2,11,45,3.0
2023,2,12,44,1.455
2023,2,12,45,0.395
2023,2,16,46,3.19
2023,2,16,48,2.4299999999999997
2023,2,16,49,2.08
2023,2,19,47,1.69
2023,2,130,-13,205.0
2023,2,132,-15,1275.0
2023,2,138,-35,130.0
2023,2,150,-35,1555.0
2023,3,-122,37,1.3
2023,3,-120,34,49.4
2023,3,-119,33,225.75
2023,3,-118,32,20.5
2023,3,-118,33,8.2
2023,3,-112,32,8.779949332058589
2023,3,-109,36,1.2
2023,3,-107,31,4.1
2023,3,-97,32,5.1
2023,3,-96,29,4.3
2023,3,-96,36,9.4
2023,3,-89,35,11.0
2023,3,-88,32,9.8
2023,3,-87,32,14.8
2023,3,-87,34,5.8
2023,3,-86,32,5.300000000000001
2023,3,-86,35,4.0
2023,3,-83,27,5.4
2023,3,-83,33,7.1
2023,3,-82,34,5.8
2023,3,-81,32,5.0
2023,3,-81,33,5.449999999999999
2023,3,-81,40,10.1
2023,3,-81,41,3.3
2023,3,-80,35,10.4
2023,3,-80,40,2.9000000000000004
2023,3,-79,35,6.7
2023,3,-79,41,0.8500000000000001
2023,3,-78,35,5.2
2023,3,-77,40,4.0
2023,3,-76,40,6.0
2023,3,-75,40,9.45
2023,3,-72,42,6.2
2023,3,-67,17,5.0
2023,3,-4,54,0.13
2023,3,-3,47,2.9000000000000004
2023,3,-3,50,0.2
2023,3,-3,51,1.0
2023,3,-3,52,1.1
2023,3,-3,53,2.1500000000000004
2023,3,-3,54,0.11
2023,3,-2,47,1.6
2023,3,-2,49,1.6
2023,3,-2,50,0.95
2023,3,-2,51,1.42
2023,3,-2,52,0.9199999999999999
2023,3,-2,53,0.7150000000000001
2023,3,-2,54,0.5900000000000001
2023,3,-2,55,0.13
2023,3,-1,46,4.3
2023,3,-1,47,1.75
2023,3,-1,48,2.4
2023,3,-1,49,1.5
2023,3,-1,50,0.36
2023,3,-1,51,10.6
2023,3,-1,52,0.435
2023,3,-1,53,2.475
2023,3,-1,54,0.44
2023,3,0,47,1.0
2023,3,0,48,1.8
2023,3,0,49,2.2
2023,3,0,50,2.0
2023,3,0,51,1.0
2023,3,0,52,3.3
2023,3,1,43,5.8
2023,3,1,46,16.3
2023,3,1,47,2.5
2023,3,1,48,2.8
2023,3,1,49,2.8
2023,3,1,50,3.35
2023,3,1,52,0.27
2023,3,2,42,2.4
2023,3,2,43,3.2
2023,3,2,46,6.8
2023,3,2,47,1.4
2023,3,2,48,3.45
2023,3,2,49,2.1
2023,3,2,50,4.35
2023,3,2,51,4.125
2023,3,3,43,17.4
2023,3,3,47,4.35
2023,3,3,48,1.9
2023,3,3,49,2.0
2023,3,3,50,7.3
2023,3,3,51,8.75
2023,3,4,43,11.85
2023,3,4,44,2.4
